0,0,0.0,0.349609375,9.6875,0.625,-0.11767578125,8.5,156.0,-0.3125,-1.5,0.0
1,100.8,-0.11962890625,0.1396484375,9.75,0.5859375,-0.3125,8.4375,156.0,-0.375,-1.5,0.0
2,201.6,-0.1796875,0.19921875,9.75,0.6640625,-0.1953125,8.375,156.0,-0.25,-1.625,92672.0
3,302.4,1.453125,0.6875,9.5625,-0.6640625,-0.546875,8.625,156.0,9.75,-2.0,92672.0
4,403.2,3.890625,0.51953125,9.0,-4.0625,-0.4296875,6.78125,158.0,31.625,-2.9375,92672.0
5,504.0,7.21875,0.318359375,6.875,-6.375,-0.546875,5.9375,160.0,46.0,-4.125,92672.0
6,604.8,8.1875,0.3984375,4.40625,-8.0,-0.0390625,3.359375,157.0,61.5,-3.3125,92672.0
7,705.6,10.1875,0.298828125,1.3671875,-8.375,-0.6640625,1.5234375,155.0,77.0,-4.9375,92672.0
8,806.4,9.0,0.00994873046875,1.375,-9.3125,-0.0390625,0.5859375,156.0,80.5,-8.75,92672.0
9,907.2,16.75,0.5390625,-0.26953125,-9.875,-0.078125,0.15625,155.0,80.5,-12.125,92672.0
10,1008.0,4.6875,-6.25,5.0,-4.0625,6.65625,3.71875,163.0,31.25,52.75,92672.0
11,1108.8,2.796875,-7.75,6.0,-3.4375,6.9375,3.046875,157.0,23.25,55.0,92672.0
12,1209.6,2.859375,-7.0,3.46875,-8.5,0.4296875,0.98046875,173.0,74.0,9.6875,92672.0
13,1310.4,9.0625,0.059814453125,0.51953125,-8.625,0.470703125,-0.2353515625,170.0,79.0,11.25,92672.0
14,1411.2,22.0,-1.2890625,3.359375,-19.25,1.796875,2.15625,171.0,79.0,9.5625,92672.0
15,1512.0,-10.25,-1.21875,-1.984375,10.75,1.2109375,-3.4375,18.625,-81.0,130.0,92672.0
16,1612.8,-9.4375,-0.75,-1.1953125,10.25,0.3515625,-3.25,17.75,-81.5,137.0,92672.0
17,1713.6,-9.5625,-0.95703125,-0.83984375,10.5,0.6640625,-2.9375,19.125,-81.0,134.0,92672.0
18,1814.4,-8.25,-2.46875,1.3828125,10.5,1.25,-2.625,27.375,-74.0,119.5,92672.0
19,1915.2,-6.3125,-7.96875,-4.46875,7.75,5.6875,-5.5625,77.5,-32.5,114.0,92672.0
20,2016.0,13.25,-0.6484375,5.09375,-23.875,-1.921875,1.484375,152.0,86.0,-0.0625,92672.0
21,2116.8,-7.1875,1.125,1.3671875,7.5625,-1.3671875,0.78125,137.0,71.0,142.0,92672.0
22,2217.6,9.875,1.2578125,3.421875,10.625,-1.1328125,1.25,146.0,83.0,135.0,92672.0
23,2318.4,16.25,-0.75,1.0,-20.875,1.328125,0.859375,158.0,74.5,0.875,92672.0
24,2419.2,9.375,0.189453125,2.4375,-9.3125,-0.11767578125,1.7578125,158.0,70.0,-3.4375,92672.0
25,2520.0,9.25,0.65625,3.34375,-9.0,-0.3125,2.15625,157.0,65.5,-4.1875,92672.0
26,2620.8,7.125,0.546875,6.0,-7.59375,-0.1953125,4.3125,158.0,52.0,-4.6875,92672.0
27,2721.6,4.15625,0.19921875,8.3125,-3.59375,-0.2734375,6.9375,156.0,27.25,-3.0625,92672.0
28,2822.4,2.671875,0.1591796875,9.0,-1.8828125,-0.15625,7.9375,157.0,11.3125,-2.1875,92672.0
29,2923.2,1.484375,1.0625,10.125,-1.6796875,-0.546875,9.8125,156.0,8.5,-2.25,92672.0
30,3024.0,2.1875,0.51953125,11.125,-1.0546875,-0.3515625,9.125,156.0,6.9375,-2.9375,92672.0
31,3124.8,0.75,-0.169921875,9.9375,-0.11767578125,0.0390625,8.125,156.0,1.1875,-2.4375,92672.0
32,3225.6,0.75,-0.578125,10.375,0.7421875,-0.2734375,7.1875,157.0,0.5625,-1.4375,92672.0
33,3326.4,-0.0498046875,0.2099609375,9.6875,0.5859375,-0.15625,8.3125,158.0,0.5,-1.4375,92672.0
34,3427.2,-0.0299072265625,0.2197265625,9.6875,0.5078125,-0.2734375,8.5,158.0,0.5,-1.4375,92672.0
35,3528.0,0.349609375,0.298828125,10.0625,0.546875,-0.2353515625,8.6875,157.0,0.375,-1.4375,92672.0
36,3628.8,-0.169921875,0.19921875,10.0625,1.640625,0.470703125,7.90625,155.0,-3.0625,-1.0,92672.0
37,3729.6,-0.5078125,0.26953125,9.75,1.40625,-0.2734375,8.5,153.0,-2.875,-1.0,92672.0
38,3830.4,-1.015625,-0.48828125,9.75,1.5234375,0.3125,8.4375,153.0,-3.125,-0.9375,92672.0
39,3931.2,-0.62890625,-0.3984375,9.6875,0.703125,1.0546875,8.8125,154.0,-2.8125,-1.25,92672.0
40,4032.0,-0.8671875,-1.1328125,9.6875,0.703125,0.5859375,8.625,155.0,-2.3125,-1.125,92672.0
41,4132.8,-0.609375,-1.2890625,9.8125,0.5859375,1.328125,8.5625,154.0,-0.6875,-1.375,92672.0
42,4233.6,-0.73828125,-1.1875,9.75,-1.3671875,-1.9609375,7.90625,153.0,0.8125,-1.6875,92672.0
43,4334.4,-0.07958984375,0.07958984375,9.6875,0.625,1.328125,6.25,153.0,0.8125,-1.75,92672.0
44,4435.2,-0.11962890625,-0.08984375,9.8125,0.78125,-0.546875,9.4375,151.0,0.5625,-1.3125,92672.0
45,4536.0,-1.0,0.07958984375,10.0,-0.2734375,-0.2353515625,8.6875,153.0,-0.5625,-0.875,92672.0
46,4636.8,0.328125,-0.039794921875,9.8125,0.2353515625,-0.7421875,9.875,156.0,0.625,-1.0,92672.0
47,4737.6,0.8671875,0.419921875,9.6875,-0.0390625,-0.625,8.8125,156.0,0.9375,-0.875,92672.0
48,4838.4,0.11962890625,-0.359375,9.75,0.546875,-0.15625,9.125,157.0,1.0625,-0.875,92672.0
49,4939.2,0.478515625,0.408203125,9.875,2.96875,-0.11767578125,8.8125,158.0,1.125,-0.5625,92672.0
50,5040.0,0.7890625,0.039794921875,9.5625,0.390625,-1.1328125,8.3125,160.0,1.6875,-0.9375,92672.0
51,5140.8,0.06982421875,0.6484375,9.75,-0.2353515625,-1.328125,9.9375,159.0,1.625,-0.75,92672.0
52,5241.6,0.458984375,1.3828125,9.625,0.078125,-0.94140625,8.375,157.0,1.5625,-0.25,92672.0
53,5342.4,-0.51953125,0.2099609375,9.5,0.625,-0.6640625,9.25,157.0,1.6875,-0.1875,92672.0
54,5443.2,0.62890625,0.859375,9.3125,1.921875,-1.171875,8.5,156.0,1.3125,-0.125,92672.0
55,5544.0,-4.1875,0.7578125,9.1875,2.859375,-0.3515625,8.3125,153.0,0.625,0.1875,92672.0
56,5644.8,0.2197265625,-0.039794921875,9.75,0.625,-0.0390625,8.375,154.0,0.6875,0.25,92672.0
57,5745.6,-1.0625,1.5234375,9.5625,1.3671875,-1.3671875,8.4375,155.0,0.25,0.375,92672.0
58,5846.4,-0.37890625,2.328125,9.5,0.625,-1.40625,7.625,157.0,0.0,0.4375,92672.0
59,5947.2,-0.279296875,2.78125,9.75,-0.470703125,-2.109375,8.5,154.0,0.25,0.25,92672.0
60,6048.0,-0.546875,2.046875,9.75,1.640625,-0.94140625,8.1875,152.0,0.0,-0.125,92672.0
61,6148.8,-0.96875,0.63671875,9.8125,3.921875,-3.015625,10.6875,150.0,0.125,-0.4375,92672.0
62,6249.6,-0.69921875,-0.00994873046875,9.625,-2.15625,-4.1875,8.5,149.0,0.25,-0.75,92672.0
63,6350.4,-0.9296875,-3.59375,9.625,2.0,3.84375,8.8125,152.0,-0.3125,-0.6875,92672.0
64,6451.2,1.3828125,-2.96875,9.625,-0.3125,3.25,7.3125,155.0,0.125,-1.0,92672.0
65,6552.0,0.30859375,-1.3359375,9.8125,0.2734375,3.015625,8.5,154.0,1.5,-1.1875,92672.0
66,6652.8,0.5,0.96875,9.625,0.2734375,-0.3515625,9.0,153.0,3.0,-1.0625,92672.0
67,6753.6,-0.0299072265625,1.515625,9.6875,-0.11767578125,0.2734375,8.375,151.0,2.0,-1.125,92672.0
68,6854.4,0.25,0.1494140625,9.625,0.1953125,-0.2734375,8.5,151.0,2.5625,-1.0625,92672.0
69,6955.2,0.5078125,1.1953125,9.625,0.470703125,-0.7421875,8.375,151.0,2.375,-1.0625,92672.0
70,7056.0,-0.10986328125,-0.00994873046875,10.0,0.11767578125,0.0390625,8.5,153.0,1.125,-1.25,92672.0
71,7156.8,0.9296875,-0.1494140625,9.625,0.15625,-0.11767578125,8.625,154.0,0.5625,-1.5625,92672.0
72,7257.6,2.53125,0.44921875,9.25,-1.25,-0.1953125,8.625,152.0,0.625,-2.5625,92672.0
73,7358.4,1.0390625,-0.0198974609375,9.75,-0.6640625,-1.171875,9.0,150.0,2.25,-0.9375,92672.0
74,7459.2,1.2890625,0.419921875,8.9375,-1.0546875,-0.2734375,8.8125,152.0,4.6875,-1.1875,92672.0
75,7560.0,1.4296875,0.359375,9.0625,-0.94140625,-0.078125,7.59375,152.0,5.6875,-2.0625,92672.0
76,7660.8,1.15625,-0.0198974609375,9.6875,-0.3125,-0.1953125,8.5625,152.0,6.3125,0.8125,92672.0
77,7761.6,1.0625,-1.109375,9.625,0.0,0.470703125,8.5,154.0,6.9375,2.8125,92672.0
78,7862.4,0.259765625,-0.7578125,8.75,0.546875,0.859375,7.59375,155.0,7.75,1.5625,92672.0
79,7963.2,-0.25,0.0299072265625,9.5625,0.6640625,0.15625,8.9375,156.0,7.0625,-1.75,92672.0
80,8064.0,-0.46875,0.7578125,10.5,1.2109375,-0.546875,8.125,155.0,6.25,-2.75,92672.0
81,8164.8,0.08984375,-0.0198974609375,9.25,0.11767578125,-0.078125,8.3125,155.0,6.6875,-0.1875,92672.0
82,8265.6,0.25,0.259765625,9.3125,0.0,0.15625,8.8125,153.0,5.8125,0.25,92672.0
83,8366.4,0.6796875,0.0,9.75,0.1953125,0.1953125,8.375,152.0,5.1875,0.9375,92672.0
84,8467.2,-0.1298828125,0.1396484375,9.625,0.3515625,0.0,8.375,151.0,4.3125,0.5,92672.0
85,8568.0,0.0,-0.0198974609375,9.9375,0.3125,-0.078125,8.875,150.0,4.125,0.1875,92672.0
86,8668.8,-1.4375,-0.0198974609375,9.0,1.640625,-0.078125,8.375,152.0,3.875,-1.0,92672.0
87,8769.6,-1.796875,1.578125,8.9375,1.1328125,-0.4296875,9.8125,152.0,4.6875,-4.375,92672.0
88,8870.4,-2.75,-0.2099609375,11.125,2.0,0.0390625,9.5,152.0,7.6875,-1.875,92672.0
89,8971.2,-1.046875,0.37890625,7.6875,2.1875,-0.2734375,6.84375,152.0,7.1875,-0.5,92672.0
90,9072.0,0.48828125,0.30859375,8.125,-0.2353515625,1.2109375,7.0,155.0,5.8125,-0.1875,92672.0
91,9172.8,4.6875,0.56640625,9.0625,-3.875,0.625,8.1875,154.0,2.3125,-0.375,92672.0
92,9273.6,2.625,0.26953125,8.25,-2.546875,-0.15625,7.6875,151.0,0.375,0.625,92672.0
93,9374.4,3.078125,-0.609375,11.6875,-3.328125,-1.0546875,9.375,150.0,0.125,0.4375,92672.0
94,9475.2,0.796875,-0.318359375,9.25,-0.625,-0.3125,9.375,148.0,3.3125,-0.4375,92672.0
95,9576.0,-0.63671875,0.2197265625,9.75,1.2109375,-0.3125,8.0,150.0,3.6875,-1.75,92672.0
96,9676.8,0.1396484375,0.8671875,10.625,0.5078125,0.0390625,9.0,151.0,3.6875,-2.25,92672.0
97,9777.6,0.58984375,1.1875,13.5,-1.09375,-0.546875,12.0625,152.0,1.5625,-4.25,92672.0
98,9878.4,0.26953125,2.421875,16.625,0.7421875,-2.109375,15.625,151.0,-4.5625,-7.625,92672.0
99,9979.2,-1.546875,0.44921875,12.4375,2.9375,-1.015625,12.625,149.0,-3.5,-4.875,92672.0
100,10080.0,0.25,0.2294921875,9.0,0.5859375,-0.4296875,8.125,148.0,3.75,-2.1875,92672.0
101,10180.8,-3.125,0.259765625,6.53125,1.0546875,-0.5859375,4.84375,149.0,5.5625,1.1875,92672.0
102,10281.6,-0.318359375,-0.6484375,4.4375,1.2109375,0.15625,3.171875,153.0,12.0625,6.6875,92672.0
103,10382.4,2.796875,-0.298828125,5.21875,-2.34375,0.3515625,3.796875,153.0,10.875,4.4375,92672.0
104,10483.2,1.703125,-0.318359375,8.0,-1.8359375,0.2353515625,5.78125,153.0,8.8125,1.0,92672.0
105,10584.0,2.796875,0.4296875,6.65625,-1.6796875,0.11767578125,6.34375,151.0,7.375,0.75,92672.0
106,10684.8,1.9375,0.07958984375,8.125,-1.2890625,0.0,6.78125,150.0,9.6875,0.6875,92672.0
107,10785.6,1.7265625,-0.359375,9.0,-1.25,0.2353515625,7.25,150.0,10.375,1.625,92672.0
108,10886.4,0.71875,-0.059814453125,9.4375,-0.625,0.3515625,7.59375,148.0,10.75,2.125,92672.0
109,10987.2,1.75,-0.2890625,8.6875,-1.171875,0.3515625,7.75,148.0,12.25,2.1875,92672.0
110,11088.0,1.6484375,0.37890625,10.0,-1.171875,0.1953125,7.71875,148.0,10.25,-2.375,92672.0
111,11188.8,1.7578125,0.828125,10.4375,-1.4453125,-1.0546875,9.5625,150.0,10.125,-6.3125,92672.0
112,11289.6,1.578125,0.73828125,9.5625,-0.859375,-0.8203125,8.6875,150.0,7.125,-5.75,92672.0
113,11390.4,1.6328125,0.578125,9.1875,-1.0546875,-0.7421875,8.5,153.0,7.375,-6.5,92672.0
114,11491.2,1.3984375,0.83984375,9.8125,-0.2353515625,-0.546875,7.59375,153.0,8.8125,-5.5625,92672.0
115,11592.0,1.078125,1.6328125,9.0625,-0.1953125,-1.25,8.375,155.0,6.1875,-6.0625,92672.0
116,11692.8,0.2197265625,0.63671875,10.1875,-0.11767578125,-1.40625,8.3125,156.0,5.875,-6.5625,92672.0
117,11793.6,0.349609375,1.6171875,11.5625,-0.546875,-1.7578125,10.6875,156.0,3.0625,-7.875,92672.0
118,11894.4,0.52734375,0.609375,10.75,-0.0390625,-1.796875,10.1875,154.0,2.0625,-5.4375,92672.0
119,11995.2,0.439453125,0.5078125,10.3125,-0.15625,-0.625,9.125,154.0,1.3125,-3.0625,92672.0
120,12096.0,0.419921875,0.359375,10.375,0.15625,-0.4296875,9.25,154.0,1.4375,-2.4375,92672.0
121,12196.8,0.478515625,0.3984375,9.375,0.1953125,-0.1953125,9.0625,155.0,1.9375,-1.875,92672.0
122,12297.6,-0.169921875,0.388671875,9.75,1.0546875,1.7578125,6.96875,154.0,-0.375,-2.5625,92672.0
123,12398.4,0.08984375,0.3984375,9.5625,0.2734375,-0.390625,8.4375,149.0,-0.8125,-2.375,92672.0
124,12499.2,-0.59765625,0.1396484375,9.8125,0.470703125,-0.390625,8.5625,139.0,0.125,-1.875,92672.0
125,12600.0,0.0299072265625,0.6796875,9.6875,-0.078125,-0.2353515625,8.5625,122.5,0.3125,-1.8125,92672.0
126,12700.8,-0.7578125,-0.478515625,9.6875,-0.7421875,-0.703125,8.5,105.0,0.3125,-1.75,92672.0
127,12801.6,-0.1298828125,0.51953125,9.6875,3.046875,-0.2734375,7.15625,85.5,0.4375,-1.6875,92672.0
128,12902.4,-1.296875,-0.70703125,8.5625,2.109375,0.3515625,7.59375,73.0,1.375,-1.5,92672.0
129,13003.2,0.578125,-0.6484375,9.6875,0.3515625,0.470703125,8.5625,72.0,0.4375,-1.6875,92672.0
130,13104.0,0.0299072265625,1.0234375,9.6875,0.5078125,-0.625,8.1875,71.0,0.4375,-1.6875,92672.0
131,13204.8,0.84765625,-1.078125,10.0625,-0.8203125,-0.470703125,8.625,69.0,0.1875,-1.6875,92672.0
132,13305.6,0.0498046875,-1.1328125,11.1875,0.2734375,0.8984375,10.0625,66.5,0.8125,-0.9375,92672.0
133,13406.4,2.6875,-2.46875,11.25,-1.328125,2.15625,10.4375,60.0,11.125,2.4375,92672.0
134,13507.2,1.46875,-3.578125,10.125,-0.3515625,3.59375,8.9375,57.0,12.0,11.875,92672.0
135,13608.0,2.625,-6.5625,7.28125,-4.21875,4.03125,8.1875,55.25,16.125,31.5,92672.0
136,13708.8,2.578125,-6.9375,5.71875,-2.734375,7.53125,6.53125,51.75,13.0,51.5,92672.0
137,13809.6,2.078125,-10.75,3.921875,-1.640625,10.1875,2.8125,52.5,9.6875,71.0,92672.0
138,13910.4,1.15625,-9.4375,2.453125,-1.640625,9.3125,1.640625,51.75,7.5,87.5,92672.0
139,14011.2,1.484375,-9.0625,-1.1796875,-1.9609375,9.375,-0.4296875,50.0,5.4375,104.0,92672.0
140,14112.0,-0.419921875,-7.65625,-4.5625,0.5078125,7.4375,-5.28125,48.0,0.6875,124.5,92672.0
141,14212.8,-0.1298828125,-5.96875,-6.75,0.3515625,6.8125,-7.28125,230.0,-3.4375,142.0,92672.0
142,14313.6,-0.59765625,-4.1875,-8.5,0.2734375,4.25,-9.8125,233.0,-0.875,156.0,92672.0
143,14414.4,0.25,-1.5625,-8.625,-0.1953125,0.98046875,-10.25,236.0,1.125,169.0,92672.0
144,14515.2,0.318359375,-0.2099609375,-9.125,0.0,0.11767578125,-10.1875,237.0,2.6875,176.0,92672.0
145,14616.0,0.77734375,1.59375,-9.6875,-0.78125,-1.328125,-10.6875,240.0,1.9375,-177.0,92672.0
146,14716.8,-0.11962890625,1.015625,-10.0,0.11767578125,-1.796875,-11.0625,241.0,1.5,-176.0,92672.0
147,14817.6,0.94921875,1.46875,-9.625,-0.546875,-1.8359375,-11.0,239.0,3.0,-177.0,92672.0
148,14918.4,1.1171875,-0.1396484375,-9.875,-0.703125,-0.703125,-11.0,235.0,6.5,-179.0,92672.0
149,15019.2,1.609375,-0.00994873046875,-9.6875,-1.6796875,-0.859375,-11.0,232.0,8.5625,-179.0,92672.0
150,15120.0,1.65625,0.73828125,-9.6875,-1.8359375,-0.6640625,-10.9375,232.0,9.75,-179.0,92672.0
151,15220.8,1.984375,0.55859375,-9.6875,-2.15625,-0.98046875,-10.875,231.0,11.8125,-179.0,92672.0
152,15321.6,1.6796875,0.75,-8.75,-2.234375,-0.4296875,-10.6875,230.0,12.375,178.0,92672.0
153,15422.4,1.859375,0.33984375,-9.1875,-2.078125,-0.15625,-11.125,230.0,13.1875,178.0,92672.0
154,15523.2,2.890625,-0.2099609375,-9.625,-3.09375,0.0390625,-10.875,231.0,14.8125,176.0,92672.0
155,15624.0,2.515625,-0.46875,-9.8125,-2.578125,0.1953125,-10.8125,232.0,15.0,174.0,92672.0
